Strain,Strain_rate,Stress,Temperature
95.5068,0.01,0.62292,1323.15
94.4644,0.01,0.62518,1323.15
94.792,0.01,0.62714,1323.15
94.9926,0.01,0.62915,1323.15
94.6484,0.01,0.63116,1323.15
94.4512,0.01,0.63301,1323.15
94.5454,0.01,0.63489,1323.15
93.8862,0.01,0.63727,1323.15
94.8456,0.01,0.63929,1323.15
94.3872,0.01,0.64119,1323.15
93.8896,0.01,0.64301,1323.15
93.5498,0.01,0.6451,1323.15
94.221,0.01,0.64704,1323.15
94.0394,0.01,0.64891,1323.15
93.7632,0.01,0.65077,1323.15
93.3858,0.01,0.65314,1323.15
93.4086,0.01,0.655,1323.15
93.774,0.01,0.65699,1323.15
93.4984,0.01,0.65887,1323.15
93.5574,0.01,0.6612,1323.15
93.1236,0.01,0.66311,1323.15
92.7914,0.01,0.66502,1323.15
92.8634,0.01,0.66714,1323.15
93.0718,0.01,0.66874,1323.15
92.2554,0.01,0.67118,1323.15
92.795,0.01,0.67286,1323.15
92.727,0.01,0.67512,1323.15
92.1384,0.01,0.67706,1323.15
91.9624,0.01,0.67912,1323.15
92.478,0.01,0.68068,1323.15
93.047,0.01,0.68311,1323.15
91.8532,0.01,0.68514,1323.15
91.6986,0.01,0.68677,1323.15
91.2138,0.01,0.68881,1323.15
92.0722,0.01,0.69105,1323.15
91.8318,0.01,0.69326,1323.15
91.102,0.01,0.69484,1323.15
91.0164,0.01,0.69678,1323.15
92.269,0.01,0.6992,1323.15
91.2734,0.01,0.70117,1323.15
90.8478,0.01,0.70322,1323.15
90.6794,0.01,0.70479,1323.15
90.7966,0.01,0.70686,1323.15
90.7552,0.01,0.70894,1323.15
90.6754,0.01,0.71084,1323.15
91.133,0.01,0.71319,1323.15
90.0724,0.01,0.71503,1323.15
90.7454,0.01,0.71707,1323.15
91.0814,0.01,0.71885,1323.15
89.5658,0.01,0.72119,1323.15
89.7156,0.01,0.72317,1323.15
90.2082,0.01,0.7251,1323.15
90.7334,0.01,0.72674,1323.15
90.4368,0.01,0.72887,1323.15
89.9254,0.01,0.73089,1323.15
89.1948,0.01,0.73272,1323.15
89.7836,0.01,0.73483,1323.15
89.4208,0.01,0.73683,1323.15
89.1178,0.01,0.73874,1323.15
89.3834,0.01,0.74081,1323.15
89.4512,0.01,0.74285,1323.15
89.1554,0.01,0.74482,1323.15
88.9842,0.01,0.74689,1323.15
88.6888,0.01,0.74878,1323.15
89.1992,0.01,0.75086,1323.15
88.9222,0.01,0.75279,1323.15
88.9858,0.01,0.75489,1323.15
88.8038,0.01,0.75695,1323.15
88.7476,0.01,0.75894,1323.15
88.739,0.01,0.76092,1323.15
88.5346,0.01,0.76288,1323.15
88.3836,0.01,0.76488,1323.15
88.541,0.01,0.76693,1323.15
88.5022,0.01,0.76891,1323.15
88.1738,0.01,0.77079,1323.15
88.4276,0.01,0.77292,1323.15
87.763,0.01,0.77489,1323.15
87.8432,0.01,0.77689,1323.15
88.2242,0.01,0.77893,1323.15
88.0004,0.01,0.78093,1323.15
88.1168,0.01,0.7829,1323.15
87.9688,0.01,0.7849,1323.15
87.8252,0.01,0.78698,1323.15
87.6788,0.01,0.789,1323.15
87.7818,0.01,0.79105,1323.15
87.0316,0.01,0.79286,1323.15
87.3854,0.01,0.79489,1323.15
87.9964,0.01,0.79698,1323.15
88.028,0.01,0.79913,1323.15
87.0838,0.01,0.80098,1323.15
87.013,0.01,0.80295,1323.15
87.1322,0.01,0.80492,1323.15
87.33,0.01,0.80701,1323.15
87.234,0.01,0.80899,1323.15
87.0266,0.01,0.81095,1323.15
87.114,0.01,0.81302,1323.15
87.0696,0.01,0.81503,1323.15
86.707,0.01,0.81708,1323.15
86.719,0.01,0.819,1323.15
86.707,0.01,0.82104,1323.15
86.4848,0.01,0.82303,1323.15
86.8334,0.01,0.82501,1323.15
86.5078,0.01,0.82706,1323.15
86.518,0.01,0.82903,1323.15
86.3142,0.01,0.83095,1323.15
86.2452,0.01,0.83293,1323.15
86.6948,0.01,0.835,1323.15
86.8266,0.01,0.83695,1323.15
86.3476,0.01,0.83899,1323.15
86.1302,0.01,0.84082,1323.15
86.4042,0.01,0.84287,1323.15
86.3416,0.01,0.84478,1323.15
86.0552,0.01,0.84713,1323.15
86.1092,0.01,0.84907,1323.15
85.9842,0.01,0.85087,1323.15
86.3386,0.01,0.85274,1323.15
85.9838,0.01,0.85514,1323.15
85.901,0.01,0.85684,1323.15
86.805,0.01,0.85894,1323.15
85.6768,0.01,0.86106,1323.15
86.0244,0.01,0.86317,1323.15
86.315,0.01,0.86498,1323.15
85.6774,0.01,0.86717,1323.15
86.0436,0.01,0.86896,1323.15
85.9986,0.01,0.87115,1323.15
85.6762,0.01,0.87289,1323.15
86.1346,0.01,0.87515,1323.15
85.9536,0.01,0.87701,1323.15
86.0774,0.01,0.87888,1323.15
85.9992,0.01,0.88104,1323.15
85.62,0.01,0.88295,1323.15
85.5552,0.01,0.88475,1323.15
86.203,0.01,0.88697,1323.15
85.7046,0.01,0.88892,1323.15
86.2886,0.01,0.89116,1323.15
85.8992,0.01,0.89291,1323.15
85.4066,0.01,0.895,1323.15
85.2754,0.01,0.89709,1323.15
85.8346,0.01,0.89931,1323.15
85.844,0.01,0.90078,1323.15
85.5892,0.01,0.90295,1323.15
85.8414,0.01,0.90496,1323.15
85.3126,0.01,0.90708,1323.15
85.1088,0.01,0.9092,1323.15
85.4324,0.01,0.91076,1323.15
85.5204,0.01,0.91158,1323.15
14.7258,0.01,0.00138,1373.15
19.4676,0.01,0.00238,1373.15
31.9638,0.01,0.00589,1373.15
38.876,0.01,0.00714,1373.15
50.4176,0.01,0.00897,1373.15
62.9776,0.01,0.01101,1373.15
70.8166,0.01,0.01274,1373.15
75.5858,0.01,0.01525,1373.15
73.7556,0.01,0.01681,1373.15
71.7412,0.01,0.01892,1373.15
71.0464,0.01,0.02089,1373.15
71.4148,0.01,0.02283,1373.15
71.4912,0.01,0.02517,1373.15
73.8968,0.01,0.02717,1373.15
75.1176,0.01,0.02884,1373.15
74.2536,0.01,0.03078,1373.15
75.6414,0.01,0.03328,1373.15
76.3598,0.01,0.03486,1373.15
75.882,0.01,0.03687,1373.15
76.3948,0.01,0.03887,1373.15
76.6626,0.01,0.04085,1373.15
76.7872,0.01,0.04288,1373.15
76.6084,0.01,0.04475,1373.15
77.1024,0.01,0.04689,1373.15
77.341,0.01,0.04886,1373.15
76.5742,0.01,0.05078,1373.15
77.6636,0.01,0.05284,1373.15
77.9638,0.01,0.05485,1373.15
78.2766,0.01,0.05679,1373.15
78.5752,0.01,0.0589,1373.15
78.7234,0.01,0.0609,1373.15
79.4238,0.01,0.06288,1373.15
79.584,0.01,0.06492,1373.15
79.9846,0.01,0.06691,1373.15
80.134,0.01,0.06887,1373.15
80.9152,0.01,0.07091,1373.15
81.3464,0.01,0.07288,1373.15
81.7442,0.01,0.07495,1373.15
81.1782,0.01,0.07685,1373.15
82.0852,0.01,0.07924,1373.15
83.2118,0.01,0.08091,1373.15
82.7684,0.01,0.08297,1373.15
83.0278,0.01,0.08492,1373.15
83.241,0.01,0.08693,1373.15
83.4018,0.01,0.08889,1373.15
84.1018,0.01,0.09096,1373.15
83.7754,0.01,0.09288,1373.15
84.9612,0.01,0.09494,1373.15
84.7294,0.01,0.09695,1373.15
85.2772,0.01,0.09886,1373.15
86.1116,0.01,0.10102,1373.15
85.8684,0.01,0.10301,1373.15
85.3138,0.01,0.10487,1373.15
86.6276,0.01,0.10685,1373.15
87.3948,0.01,0.10894,1373.15
87.8324,0.01,0.11108,1373.15
87.2162,0.01,0.113,1373.15
87.7374,0.01,0.11501,1373.15
88.394,0.01,0.11707,1373.15
87.848,0.01,0.11902,1373.15
88.5222,0.01,0.12099,1373.15
89.1718,0.01,0.123,1373.15
88.9326,0.01,0.125,1373.15
89.0318,0.01,0.12694,1373.15
89.6994,0.01,0.12896,1373.15
89.7838,0.01,0.13099,1373.15
89.2668,0.01,0.13286,1373.15
90.5316,0.01,0.13487,1373.15
90.975,0.01,0.13697,1373.15
90.216,0.01,0.13895,1373.15
90.8298,0.01,0.14089,1373.15
91.2574,0.01,0.14293,1373.15
90.9692,0.01,0.14493,1373.15
91.2764,0.01,0.14689,1373.15
91.3734,0.01,0.14891,1373.15
91.7082,0.01,0.15095,1373.15
90.913,0.01,0.15284,1373.15
92.8854,0.01,0.15494,1373.15
91.7932,0.01,0.15698,1373.15
91.5722,0.01,0.15892,1373.15
92.1748,0.01,0.16105,1373.15
91.82,0.01,0.16298,1373.15
92.1574,0.01,0.16493,1373.15
92.612,0.01,0.167,1373.15
92.3036,0.01,0.16904,1373.15
92.0548,0.01,0.17101,1373.15
92.9078,0.01,0.17302,1373.15
92.189,0.01,0.175,1373.15
93.2326,0.01,0.17714,1373.15
92.4512,0.01,0.17907,1373.15
92.6816,0.01,0.1811,1373.15
92.469,0.01,0.18306,1373.15
92.7334,0.01,0.18503,1373.15
93.078,0.01,0.18708,1373.15
92.7708,0.01,0.18903,1373.15
92.9642,0.01,0.19105,1373.15
93.0656,0.01,0.19303,1373.15
93.415,0.01,0.19504,1373.15
93.0678,0.01,0.19706,1373.15
93.7342,0.01,0.19911,1373.15
92.875,0.01,0.20098,1373.15
94.0526,0.01,0.20309,1373.15
94.033,0.01,0.20509,1373.15
94.2134,0.01,0.20724,1373.15
93.344,0.01,0.20917,1373.15
92.9688,0.01,0.21107,1373.15
93.6384,0.01,0.21299,1373.15
94.8112,0.01,0.21516,1373.15
93.4982,0.01,0.21717,1373.15
93.055,0.01,0.21907,1373.15
94.0036,0.01,0.22108,1373.15
93.929,0.01,0.22308,1373.15
94.0432,0.01,0.22514,1373.15
93.7002,0.01,0.22712,1373.15
93.9336,0.01,0.22904,1373.15
94.3214,0.01,0.23112,1373.15
93.9728,0.01,0.23312,1373.15
94.2554,0.01,0.23515,1373.15
93.7954,0.01,0.23708,1373.15
94.7372,0.01,0.23923,1373.15
93.7646,0.01,0.24124,1373.15
93.6662,0.01,0.24318,1373.15
93.9212,0.01,0.24516,1373.15
94.0494,0.01,0.2472,1373.15
93.831,0.01,0.24919,1373.15
93.9274,0.01,0.25121,1373.15
92.8998,0.01,0.25311,1373.15
94.017,0.01,0.25508,1373.15
95.312,0.01,0.25682,1373.15
93.0686,0.01,0.25883,1373.15
92.9762,0.01,0.26073,1373.15
93.3746,0.01,0.2628,1373.15
92.6224,0.01,0.26519,1373.15
92.8644,0.01,0.26715,1373.15
92.8854,0.01,0.26922,1373.15
92.5942,0.01,0.27113,1373.15
93.252,0.01,0.27276,1373.15
92.5386,0.01,0.27522,1373.15
92.2564,0.01,0.27711,1373.15
92.354,0.01,0.27911,1373.15
92.5534,0.01,0.28108,1373.15
92.4084,0.01,0.28297,1373.15
92.282,0.01,0.28507,1373.15
91.8126,0.01,0.28689,1373.15
92.3224,0.01,0.28883,1373.15
92.5048,0.01,0.29093,1373.15
91.914,0.01,0.29286,1373.15
91.3808,0.01,0.29478,1373.15
91.7028,0.01,0.29715,1373.15
92.7974,0.01,0.29871,1373.15
91.9066,0.01,0.30074,1373.15
91.7148,0.01,0.30283,1373.15
91.2274,0.01,0.30475,1373.15
91.2394,0.01,0.30674,1373.15
91.2014,0.01,0.30926,1373.15
91.8054,0.01,0.31088,1373.15
90.87,0.01,0.31287,1373.15
90.8906,0.01,0.31495,1373.15
90.6028,0.01,0.31697,1373.15
90.2664,0.01,0.31898,1373.15
90.3942,0.01,0.32104,1373.15
90.9802,0.01,0.32305,1373.15
91.0838,0.01,0.32481,1373.15
90.0814,0.01,0.32719,1373.15
89.966,0.01,0.32885,1373.15
89.512,0.01,0.33082,1373.15
90.4312,0.01,0.33287,1373.15
89.6222,0.01,0.33495,1373.15
88.7252,0.01,0.33692,1373.15
88.7528,0.01,0.33884,1373.15
89.6422,0.01,0.34091,1373.15
89.1344,0.01,0.34296,1373.15
88.389,0.01,0.34479,1373.15
88.9086,0.01,0.34692,1373.15
89.1158,0.01,0.3489,1373.15
88.7756,0.01,0.351,1373.15
87.8594,0.01,0.35289,1373.15
87.8344,0.01,0.35488,1373.15
88.6114,0.01,0.35696,1373.15
87.9816,0.01,0.35881,1373.15
88.8786,0.01,0.36106,1373.15
87.7314,0.01,0.36298,1373.15
87.0224,0.01,0.36496,1373.15
87.623,0.01,0.36696,1373.15
87.5792,0.01,0.36892,1373.15
87.6702,0.01,0.37096,1373.15
87.3016,0.01,0.37298,1373.15
86.9168,0.01,0.37497,1373.15
87.062,0.01,0.37695,1373.15
87.0666,0.01,0.37898,1373.15
86.4498,0.01,0.38101,1373.15
86.0576,0.01,0.38286,1373.15
87.1768,0.01,0.38508,1373.15
86.9024,0.01,0.38714,1373.15
85.5654,0.01,0.38897,1373.15
85.752,0.01,0.39089,1373.15
86.4432,0.01,0.39302,1373.15
86.2024,0.01,0.39504,1373.15
86.1716,0.01,0.39712,1373.15
85.2004,0.01,0.39904,1373.15
84.892,0.01,0.40096,1373.15
85.7434,0.01,0.40303,1373.15
85.2008,0.01,0.4051,1373.15
84.9284,0.01,0.40704,1373.15
84.899,0.01,0.40901,1373.15
84.9282,0.01,0.41096,1373.15
85.7052,0.01,0.41311,1373.15
84.9238,0.01,0.41511,1373.15
84.5678,0.01,0.41707,1373.15
84.4862,0.01,0.41902,1373.15
84.2844,0.01,0.42102,1373.15
83.7666,0.01,0.42287,1373.15
84.576,0.01,0.42498,1373.15
83.9754,0.01,0.42685,1373.15
84.5134,0.01,0.42891,1373.15
83.7022,0.01,0.43078,1373.15
83.9866,0.01,0.43279,1373.15
83.7646,0.01,0.43522,1373.15
83.7622,0.01,0.43708,1373.15
84.4016,0.01,0.43918,1373.15
83.5494,0.01,0.44105,1373.15
83.3764,0.01,0.44286,1373.15
84.2348,0.01,0.4449,1373.15
82.6386,0.01,0.44716,1373.15
83.4838,0.01,0.44906,1373.15
83.6184,0.01,0.45108,1373.15
82.6266,0.01,0.45297,1373.15
82.719,0.01,0.45488,1373.15
82.775,0.01,0.45686,1373.15
83.0496,0.01,0.45887,1373.15
82.766,0.01,0.46086,1373.15
82.4074,0.01,0.46287,1373.15
81.6668,0.01,0.46474,1373.15
82.4628,0.01,0.46681,1373.15
82.6064,0.01,0.46896,1373.15
82.4872,0.01,0.47099,1373.15
82.2994,0.01,0.47323,1373.15
81.662,0.01,0.4748,1373.15
81.546,0.01,0.47681,1373.15
81.9538,0.01,0.479,1373.15
80.959,0.01,0.48102,1373.15
81.3686,0.01,0.48313,1373.15
81.5072,0.01,0.48476,1373.15
80.4176,0.01,0.48715,1373.15
81.4002,0.01,0.48868,1373.15
81.5912,0.01,0.49095,1373.15
80.2702,0.01,0.49283,1373.15
81.3024,0.01,0.49502,1373.15
80.6246,0.01,0.49706,1373.15
80.62,0.01,0.49912,1373.15
80.6738,0.01,0.50117,1373.15
80.4908,0.01,0.50275,1373.15
79.5876,0.01,0.50517,1373.15
79.651,0.01,0.50715,1373.15
80.4484,0.01,0.50917,1373.15
80.817,0.01,0.51086,1373.15
79.5092,0.01,0.51282,1373.15
79.6938,0.01,0.51479,1373.15
79.6238,0.01,0.51676,1373.15
79.3224,0.01,0.51877,1373.15
79.2888,0.01,0.52118,1373.15
79.8394,0.01,0.52279,1373.15
79.8906,0.01,0.52492,1373.15
79.0728,0.01,0.52686,1373.15
78.7032,0.01,0.52921,1373.15
79.4474,0.01,0.53088,1373.15
78.8818,0.01,0.53288,1373.15
78.93,0.01,0.53478,1373.15
78.7864,0.01,0.53679,1373.15
78.6938,0.01,0.5388,1373.15
78.509,0.01,0.54072,1373.15
78.9454,0.01,0.54294,1373.15
78.2862,0.01,0.54525,1373.15
78.982,0.01,0.54692,1373.15
77.7386,0.01,0.54883,1373.15
78.3898,0.01,0.55074,1373.15
78.9238,0.01,0.55303,1373.15
77.5672,0.01,0.55495,1373.15
77.411,0.01,0.55682,1373.15
78.081,0.01,0.55884,1373.15
77.9192,0.01,0.56088,1373.15
77.3642,0.01,0.56284,1373.15
77.711,0.01,0.56483,1373.15
78.043,0.01,0.56688,1373.15
77.712,0.01,0.56898,1373.15
77.4978,0.01,0.57095,1373.15
77.0068,0.01,0.57294,1373.15
76.9948,0.01,0.57484,1373.15
77.4088,0.01,0.57694,1373.15
77.1932,0.01,0.57893,1373.15
77.175,0.01,0.58091,1373.15
77.1984,0.01,0.58295,1373.15
77.0606,0.01,0.58496,1373.15
76.5564,0.01,0.58694,1373.15
76.6074,0.01,0.58879,1373.15
77.2946,0.01,0.59101,1373.15
76.7454,0.01,0.59296,1373.15
76.4386,0.01,0.59495,1373.15
76.2558,0.01,0.59691,1373.15
76.9624,0.01,0.59905,1373.15
76.5692,0.01,0.60107,1373.15
76.2268,0.01,0.60306,1373.15
76.1194,0.01,0.60505,1373.15
75.94,0.01,0.60703,1373.15
76.0026,0.01,0.60902,1373.15
75.4824,0.01,0.61096,1373.15
76.1996,0.01,0.61304,1373.15
75.8834,0.01,0.61513,1373.15
75.8244,0.01,0.61707,1373.15
75.7254,0.01,0.61909,1373.15
75.2634,0.01,0.62104,1373.15
74.8476,0.01,0.62291,1373.15
75.921,0.01,0.62502,1373.15
76.2422,0.01,0.62723,1373.15
74.7074,0.01,0.62909,1373.15
74.9768,0.01,0.631,1373.15
75.6354,0.01,0.63316,1373.15
74.9166,0.01,0.63511,1373.15
74.5872,0.01,0.63705,1373.15
74.7228,0.01,0.639,1373.15
75.3894,0.01,0.64111,1373.15
75.0296,0.01,0.64308,1373.15
74.899,0.01,0.64513,1373.15
74.2372,0.01,0.64694,1373.15
75.2006,0.01,0.64918,1373.15
74.3696,0.01,0.65115,1373.15
74.1146,0.01,0.65305,1373.15
74.7968,0.01,0.65517,1373.15
74.3174,0.01,0.65718,1373.15
73.6344,0.01,0.65911,1373.15
74.3456,0.01,0.66102,1373.15
74.5188,0.01,0.66322,1373.15
73.9276,0.01,0.66509,1373.15
74.0716,0.01,0.66704,1373.15
74.2752,0.01,0.66917,1373.15
73.476,0.01,0.67118,1373.15
73.7232,0.01,0.67319,1373.15
74.0332,0.01,0.67522,1373.15
73.3474,0.01,0.67712,1373.15
73.675,0.01,0.67916,1373.15
73.269,0.01,0.68117,1373.15
72.815,0.01,0.683,1373.15
74.0614,0.01,0.68523,1373.15
73.8522,0.01,0.68677,1373.15
72.79,0.01,0.68899,1373.15
73.593,0.01,0.69113,1373.15
73.5266,0.01,0.69325,1373.15
72.8984,0.01,0.69519,1373.15
73.0086,0.01,0.69718,1373.15
72.7654,0.01,0.69915,1373.15
72.7856,0.01,0.70115,1373.15
72.85,0.01,0.70318,1373.15
72.8554,0.01,0.70525,1373.15
72.6458,0.01,0.70718,1373.15
72.6924,0.01,0.70926,1373.15
72.3738,0.01,0.71116,1373.15
72.5168,0.01,0.71318,1373.15
72.5508,0.01,0.71521,1373.15
72.3604,0.01,0.71724,1373.15
72.1616,0.01,0.71912,1373.15
72.13,0.01,0.72118,1373.15
72.3806,0.01,0.72271,1373.15
72.3352,0.01,0.7248,1373.15
71.5776,0.01,0.72711,1373.15
71.9896,0.01,0.72879,1373.15
71.5234,0.01,0.73116,1373.15
71.9696,0.01,0.73317,1373.15
72.2772,0.01,0.73479,1373.15
71.75,0.01,0.73679,1373.15
71.4206,0.01,0.73918,1373.15
71.616,0.01,0.74073,1373.15
71.7946,0.01,0.74279,1373.15
71.486,0.01,0.74473,1373.15
71.0688,0.01,0.74723,1373.15
71.3622,0.01,0.74919,1373.15
71.025,0.01,0.75123,1373.15
71.348,0.01,0.75278,1373.15
71.4386,0.01,0.75487,1373.15
70.7348,0.01,0.75723,1373.15
71.258,0.01,0.75875,1373.15
71.173,0.01,0.76082,1373.15
70.9256,0.01,0.76281,1373.15
71.1142,0.01,0.76487,1373.15
70.6072,0.01,0.7668,1373.15
70.3526,0.01,0.76911,1373.15
70.9134,0.01,0.77127,1373.15
71.0242,0.01,0.77275,1373.15
70.9134,0.01,0.77479,1373.15
70.4938,0.01,0.77679,1373.15
70.6168,0.01,0.77926,1373.15
70.69,0.01,0.78079,1373.15
70.3896,0.01,0.78283,1373.15
70.1552,0.01,0.78519,1373.15
70.5164,0.01,0.78724,1373.15
70.4218,0.01,0.78923,1373.15
70.5662,0.01,0.79079,1373.15
69.5768,0.01,0.79307,1373.15
70.4876,0.01,0.79481,1373.15
70.4106,0.01,0.79687,1373.15
69.9804,0.01,0.79875,1373.15
70.0888,0.01,0.8008,1373.15
69.3448,0.01,0.80308,1373.15
70.0626,0.01,0.80512,1373.15
70.4976,0.01,0.80695,1373.15
69.3444,0.01,0.80919,1373.15
69.7762,0.01,0.81075,1373.15
69.447,0.01,0.81306,1373.15
70.0216,0.01,0.81483,1373.15
69.51,0.01,0.81718,1373.15
69.4118,0.01,0.81909,1373.15
69.5262,0.01,0.82115,1373.15
69.1066,0.01,0.82292,1373.15
70.1734,0.01,0.82516,1373.15
69.3888,0.01,0.82716,1373.15
69.064,0.01,0.8289,1373.15
69.788,0.01,0.83102,1373.15
69.1332,0.01,0.83298,1373.15
69.1116,0.01,0.83489,1373.15
69.098,0.01,0.83678,1373.15
69.0792,0.01,0.83872,1373.15
69.1708,0.01,0.84068,1373.15
69.4494,0.01,0.84331,1373.15
69.282,0.01,0.84527,1373.15
69.2416,0.01,0.84717,1373.15
69.3,0.01,0.84914,1373.15
69.0698,0.01,0.851,1373.15
68.5886,0.01,0.85312,1373.15
69.2876,0.01,0.85484,1373.15
69.0614,0.01,0.85707,1373.15
68.7774,0.01,0.85891,1373.15
69.058,0.01,0.86077,1373.15
69.0994,0.01,0.86276,1373.15
68.7918,0.01,0.86526,1373.15
68.9492,0.01,0.86716,1373.15
68.8988,0.01,0.86908,1373.15
68.6348,0.01,0.87097,1373.15
69.0252,0.01,0.87286,1373.15
68.9236,0.01,0.87493,1373.15
69.3112,0.01,0.87697,1373.15
69.0288,0.01,0.87889,1373.15
68.7194,0.01,0.8807,1373.15
68.824,0.01,0.88318,1373.15
68.9996,0.01,0.88519,1373.15
68.864,0.01,0.88712,1373.15
68.6384,0.01,0.88894,1373.15
68.9524,0.01,0.89101,1373.15
68.791,0.01,0.89308,1373.15
69.134,0.01,0.89505,1373.15
68.7126,0.01,0.89694,1373.15
68.663,0.01,0.89887,1373.15
68.7728,0.01,0.90087,1373.15
69.303,0.01,0.90288,1373.15
68.7154,0.01,0.90477,1373.15
68.5452,0.01,0.90662,1373.15
69.1438,0.01,0.90881,1373.15
68.3884,0.01,0.91105,1373.15
67.5648,0.01,0.91133,1373.15
13.6272,0.01,0.00138,1423.15
17.9528,0.01,0.00237,1423.15
29.382,0.01,0.00559,1423.15
35.7992,0.01,0.0068,1423.15
50.083,0.01,0.00938,1423.15
55.7514,0.01,0.01077,1423.15
59.5592,0.01,0.01325,1423.15
58.629,0.01,0.01491,1423.15
57.3318,0.01,0.017,1423.15
56.9616,0.01,0.01891,1423.15
58.205,0.01,0.02093,1423.15
58.5978,0.01,0.0229,1423.15
59.4414,0.01,0.0249,1423.15
59.676,0.01,0.02684,1423.15
61.4966,0.01,0.02927,1423.15
62.7116,0.01,0.03101,1423.15
62.1094,0.01,0.03302,1423.15
62.5936,0.01,0.035,1423.15
62.8372,0.01,0.03701,1423.15
62.921,0.01,0.039,1423.15
63.2018,0.01,0.04099,1423.15
63.2062,0.01,0.04296,1423.15
63.4812,0.01,0.045,1423.15
63.551,0.01,0.04697,1423.15
64.1032,0.01,0.04902,1423.15
63.7874,0.01,0.05098,1423.15
64.382,0.01,0.053,1423.15
63.9054,0.01,0.05486,1423.15
65.5632,0.01,0.05693,1423.15
65.831,0.01,0.05903,1423.15
65.6106,0.01,0.06097,1423.15
66.148,0.01,0.06299,1423.15
66.5536,0.01,0.06502,1423.15
66.1512,0.01,0.06703,1423.15
66.5888,0.01,0.06885,1423.15
67.6614,0.01,0.07101,1423.15
67.695,0.01,0.07307,1423.15
67.0556,0.01,0.075,1423.15
67.441,0.01,0.07693,1423.15
68.235,0.01,0.07907,1423.15
67.2236,0.01,0.081,1423.15
67.5288,0.01,0.08282,1423.15
69.024,0.01,0.08508,1423.15
67.8354,0.01,0.08696,1423.15
68.9894,0.01,0.08907,1423.15
68.3474,0.01,0.09108,1423.15
68.5282,0.01,0.09293,1423.15
69.6282,0.01,0.09514,1423.15
69.1406,0.01,0.09711,1423.15
69.2816,0.01,0.09909,1423.15
69.5738,0.01,0.10106,1423.15
69.707,0.01,0.10308,1423.15
69.3936,0.01,0.10498,1423.15
70.5764,0.01,0.10713,1423.15
70.1316,0.01,0.10903,1423.15
70.7684,0.01,0.11105,1423.15
70.6726,0.01,0.11307,1423.15
70.6568,0.01,0.11504,1423.15
71.1558,0.01,0.11708,1423.15
70.9258,0.01,0.11904,1423.15
71.8986,0.01,0.12111,1423.15
71.5534,0.01,0.12313,1423.15
71.5612,0.01,0.12509,1423.15
71.5426,0.01,0.12704,1423.15
72.5794,0.01,0.12909,1423.15
72.2022,0.01,0.13109,1423.15
72.1494,0.01,0.13309,1423.15
72.7298,0.01,0.13514,1423.15
72.208,0.01,0.13702,1423.15
73.159,0.01,0.13906,1423.15
73.3276,0.01,0.14105,1423.15
73.2814,0.01,0.14305,1423.15
73.4224,0.01,0.14512,1423.15
73.194,0.01,0.14711,1423.15
73.8478,0.01,0.14908,1423.15
73.9044,0.01,0.1512,1423.15
73.4738,0.01,0.15305,1423.15
74.266,0.01,0.15507,1423.15
74.0908,0.01,0.15715,1423.15
74.0772,0.01,0.15908,1423.15
74.293,0.01,0.16104,1423.15
74.9554,0.01,0.16314,1423.15
74.1366,0.01,0.16512,1423.15
74.5416,0.01,0.16705,1423.15
74.8874,0.01,0.1691,1423.15
74.9314,0.01,0.17115,1423.15
74.643,0.01,0.17311,1423.15
74.6926,0.01,0.1751,1423.15
75.174,0.01,0.17712,1423.15
74.5834,0.01,0.1791,1423.15
75.4628,0.01,0.18117,1423.15
75.0064,0.01,0.1831,1423.15
75.5488,0.01,0.18514,1423.15
75.1698,0.01,0.18715,1423.15
75.1332,0.01,0.18903,1423.15
75.9778,0.01,0.19119,1423.15
74.6706,0.01,0.19309,1423.15
75.8676,0.01,0.19508,1423.15
75.9276,0.01,0.19718,1423.15
75.4786,0.01,0.19911,1423.15
75.5828,0.01,0.20118,1423.15
75.2386,0.01,0.20311,1423.15
75.2786,0.01,0.20513,1423.15
75.9678,0.01,0.2072,1423.15
75.2526,0.01,0.20918,1423.15
76.2122,0.01,0.21125,1423.15
75.6862,0.01,0.2128,1423.15
75.0368,0.01,0.21517,1423.15
75.3454,0.01,0.21713,1423.15
75.8314,0.01,0.21918,1423.15
75.1598,0.01,0.22116,1423.15
76.2356,0.01,0.22325,1423.15
74.598,0.01,0.22508,1423.15
76.248,0.01,0.22711,1423.15
76.7886,0.01,0.22881,1423.15
75.2682,0.01,0.23081,1423.15
75.3994,0.01,0.23321,1423.15
75.5,0.01,0.23518,1423.15
75.6338,0.01,0.23716,1423.15
75.804,0.01,0.23923,1423.15
75.2678,0.01,0.24077,1423.15
75.3866,0.01,0.24325,1423.15
75.5158,0.01,0.24474,1423.15
75.3328,0.01,0.24679,1423.15
74.8904,0.01,0.24918,1423.15
75.1424,0.01,0.25111,1423.15
75.948,0.01,0.2528,1423.15
75.1482,0.01,0.25482,1423.15
74.4078,0.01,0.25722,1423.15
74.7884,0.01,0.25918,1423.15
75.1086,0.01,0.26077,1423.15
74.8666,0.01,0.26275,1423.15
75.1458,0.01,0.26491,1423.15
74.2686,0.01,0.26684,1423.15
74.0052,0.01,0.26882,1423.15
74.1078,0.01,0.27086,1423.15
73.491,0.01,0.2732,1423.15
74.1864,0.01,0.27475,1423.15
74.3506,0.01,0.27685,1423.15
73.7612,0.01,0.27891,1423.15
72.9112,0.01,0.28089,1423.15
